2025-10-06 00:49:10,360 - MultiInterfaceGUI - INFO - setup_logging:574 - Multi-Interface Shark GUI logging initialized
2025-10-06 00:49:10,494 - MultiInterfaceGUI - INFO - setup_auto_save:581 - Auto-save enabled: saving session state every 30 seconds
2025-10-06 00:49:12,715 - MultiInterfaceGUI - INFO - log_message:867 - 🦈 Starting Multi-Interface Network Monitor...
2025-10-06 00:49:12,716 - MultiInterfaceGUI - INFO - log_message:867 - 📅 Monitoring duration set to: 6h 0m (21600s)
2025-10-06 00:49:12,717 - MultiInterfaceGUI - INFO - log_message:867 - ✅ Multi-interface monitoring started successfully!
2025-10-06 00:49:12,718 - MultiInterfaceGUI - INFO - log_message:867 - 🦈 Starting Multi-Interface Network Monitor...
2025-10-06 00:49:12,720 - persistent_wireshark_monitor - INFO - setup_logging:83 - Persistent Wireshark Monitor initialized
2025-10-06 00:49:12,721 - persistent_wireshark_monitor - WARNING - __init__:66 - Could not register signal handlers (not main thread): signal only works in main thread of the main interpreter
2025-10-06 00:49:12,721 - MultiInterfaceGUI - INFO - log_message:867 - ✅ Monitor initialized - Discovering interfaces...
2025-10-06 00:49:12,727 - persistent_wireshark_monitor - ERROR - discover_interfaces:115 - Failed to discover interfaces: [Errno 2] No such file or directory: 'tshark'
2025-10-06 00:49:12,731 - persistent_wireshark_monitor - INFO - detect_interface_activity:151 - Activity detected on awdl0: +13 packets, +1024 bytes
2025-10-06 00:53:10,195 - MultiInterfaceGUI - DEBUG - save_session_state:632 - Session state saved successfully
2025-10-06 00:53:11,643 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:13,653 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:15,661 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:17,667 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:19,674 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:21,680 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:23,687 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:25,699 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:27,706 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:29,709 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:31,716 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:33,726 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:35,732 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:37,740 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:39,750 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:40,195 - MultiInterfaceGUI - DEBUG - save_session_state:632 - Session state saved successfully
2025-10-06 00:53:41,757 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:43,761 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:45,770 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:47,777 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:49,782 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:51,791 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:53,798 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:55,806 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
